"WL","Baseline","1008-1","1008-2","1008-3","1708-1","1708-2","1708-3","2408-1","2408-2","2408-3","3108-1","3108-2","3108-3","0709-1","0709-2","0709-3","1409-1","1409-2","1409-3","2109-1","2109-2","2109-3","2809-1","2809-2","2809-3","0610-1","0610-2","0610-3","1210-1","1210-2","1210-3","1910-1","1910-2","1910-3","2610-1","2610-2","2610-3","0411-1","0411-2","0411-3","0911-1","0911-2","0911-3","1611-1","1611-2","1611-3","x column","y column","x column 1","y column 1"
"4,580000000000000e+2","-1,943283926340470e-2","2,386746553845840e-1","2,282237540737640e-1","2,248435108058930e-1","2,261312049791320e-1","2,316165559448810e-1","2,274276990888910e-1","2,008144087453810e-1","2,083458609989300e-1","2,008535074612710e-1","1,894801726149310e-1","1,892108327704860e-1","1,976153638261880e-1","1,618363309525950e-1","1,529703026285950e-1","1,706257354188310e-1","1,301079923059880e-1","1,263717667884010e-1","1,237890267991190e-1","1,387934164805620e-1","1,326182559154210e-1","1,433275654481420e-1","1,291730352612040e-1","1,375279517677170e-1","1,489677059101710e-1","1,420717596788630e-1","1,244366161988990e-1","1,079456119066330e-1","1,627760778521970e-1","1,675056696252650e-1","1,757141950442260e-1","1,396209909527010e-1","1,568778025425270e-1","1,438541685837870e-1","9,312176158351131e-2","1,039897771264000e-1","9,584707665354949e-2","1,671724157798360e-1","1,341831741326860e-1","1,448337870957460e-1","1,009721138795170e-1","9,964856666451920e-2","1,065702070067960e-1","1,440144584237340e-1","1,438709626317630e-1","1,430472369398660e-1","5,187500000000000e+2","1,041340527557810e-1","5,187500000000000e+2","1,097140450582390e-1"
"4,590000000000000e+2","-1,951029763148810e-2","2,378474892345400e-1","2,278215843249890e-1","2,242160765259120e-1","2,255871664018320e-1","2,307417703628200e-1","2,270185638607970e-1","2,003895544830320e-1","2,075074142559610e-1","2,000923820898530e-1","1,889408286113310e-1","1,883074488308670e-1","1,967978547009280e-1","1,609314354446310e-1","1,525249280092190e-1","1,699219398302240e-1","1,297902576120450e-1","1,259361425734890e-1","1,232541412879440e-1","1,386516341190900e-1","1,324610877971590e-1","1,426872905589040e-1","1,288405217877000e-1","1,368909587518730e-1","1,484799866590710e-1","1,420604586377090e-1","1,239947079854560e-1","1,078895302315130e-1","1,624866266019340e-1","1,666364908125040e-1","1,755252804709010e-1","1,389229510610540e-1","1,561897369583730e-1","1,434205583495060e-1","9,305626023823090e-2","1,037319008880620e-1","9,531018656886790e-2","1,662934974158460e-1","1,328544992893490e-1","1,435046707011460e-1","1,007987691906920e-1","9,915808466522979e-2","1,057140693330340e-1","1,421530007423860e-1","1,419786923914050e-1","1,410732124386500e-1","5,203125000000000e+2","9,626494420396490e-2","5,203125000000000e+2","1,018707602886620e-1"
"4,600000000000000e+2","-1,942327522295690e-2","2,365614170324010e-1","2,266726008577940e-1","2,231860983432720e-1","2,243566174811630e-1","2,296502851761980e-1","2,261615917264800e-1","1,996969799585730e-1","2,064654887238160e-1","1,988111010660520e-1","1,877963654477630e-1","1,868013592775730e-1","1,952475724827620e-1","1,599731564638330e-1","1,512977997487380e-1","1,687248830061860e-1","1,287462984728830e-1","1,252233020837340e-1","1,221801400714370e-1","1,374933223332630e-1","1,315822775710010e-1","1,416999850393180e-1","1,280522683625820e-1","1,358240450519150e-1","1,477341656228670e-1","1,414229399072470e-1","1,234963124103420e-1","1,072436722566280e-1","1,616240010388780e-1","1,659856198209670e-1","1,743573737955390e-1","1,378693876603820e-1","1,549848210938680e-1","1,424799839426800e-1","9,173222212534501e-2","1,029060236945250e-1","9,447474915089560e-2","1,647949714977440e-1","1,315810233252870e-1","1,420371766972630e-1","9,953440739120829e-2","9,794955358952770e-2","1,046264621473350e-1","1,400089343437110e-1","1,403742153971760e-1","1,388263684744760e-1","5,218750000000000e+2","8,841585339131013e-2","5,218750000000000e+2","9,407449994223064e-2"
"4,610000000000000e+2","-1,932225920096980e-2","2,357077078245330e-1","2,256830802575540e-1","2,223788176050720e-1","2,234057937400600e-1","2,287823844483750e-1","2,253103956060120e-1","1,989032065888960e-1","2,056740330785680e-1","1,982265735998220e-1","1,865578076736960e-1","1,856018622980100e-1","1,939371772155020e-1","1,586336569035970e-1","1,501028884512920e-1","1,674485260344100e-1","1,278778270788350e-1","1,246391842589960e-1","1,213277248639970e-1","1,364282871600160e-1","1,305425796651130e-1","1,407150120779410e-1","1,270743220170440e-1","1,351115351973770e-1","1,468720963327190e-1","1,407617863413570e-1","1,227773430993880e-1","1,067287713574450e-1","1,607318316885440e-1","1,649826615622340e-1","1,732869830378520e-1","1,365078406520670e-1","1,539452125909900e-1","1,411496345817720e-1","9,095075696169600e-2","1,021176356322030e-1","9,353197937631510e-2","1,628054237528980e-1","1,299006782291830e-1","1,399700598374160e-1","9,834575544253061e-2","9,671217853149459e-2","1,034887366489860e-1","1,380974897900840e-1","1,384946000675890e-1","1,359791988722290e-1","5,234375000000000e+2","8,077582194742147e-2","5,234375000000000e+2","8,651268400744741e-2"
"4,620000000000000e+2","-1,917547801394270e-2","2,347031832352650e-1","2,247287680519390e-1","2,213010495573120e-1","2,222863583618230e-1","2,279583006134430e-1","2,242793596457050e-1","1,977885394219350e-1","2,048961373446510e-1","1,970737349058550e-1","1,850326045995170e-1","1,841393588258790e-1","1,923983151333770e-1","1,570568202356380e-1","1,488254946279850e-1","1,661648999526420e-1","1,269436874670030e-1","1,237213023035480e-1","1,204937998414430e-1","1,351595675673990e-1","1,295742746303830e-1","1,394578734594290e-1","1,260646021092950e-1","1,342392139377070e-1","1,455457256863380e-1","1,399928906492530e-1","1,220157411193190e-1","1,058157490973700e-1","1,597777837285940e-1","1,638711854951910e-1","1,721333587996760e-1","1,353922161301760e-1","1,525155763288890e-1","1,398215022759030e-1","8,984253475051890e-2","1,010181788812560e-1","9,272612694336370e-2","1,613945617416360e-1","1,278332637731900e-1","1,380957878558790e-1","9,679324081881221e-2","9,549946434339650e-2","1,017341850191040e-1","1,361499664206030e-1","1,359007681482110e-1","1,343687620620910e-1","5,250000000000000e+2","7,350554951000979e-2","5,250000000000000e+2","7,934328136603173e-2"
"4,630000000000000e+2","-1,914118405155870e-2","2,339321035886400e-1","2,240711052294980e-1","2,201223141086000e-1","2,214483316724840e-1","2,271926175679790e-1","2,231468328136040e-1","1,970466512225900e-1","2,039083578556740e-1","1,962859643338080e-1","1,838264212240800e-1","1,827424299463020e-1","1,912482839357410e-1","1,552500663546100e-1","1,475059815227780e-1","1,647153381070320e-1","1,258096493781720e-1","1,229826008973990e-1","1,195817438298580e-1","1,342214421764360e-1","1,285078338628370e-1","1,383372831419850e-1","1,251568698851320e-1","1,334809592260640e-1","1,446460531939680e-1","1,390715336377090e-1","1,213326087527600e-1","1,051478370455210e-1","1,583724097223180e-1","1,628942108605920e-1","1,709382332435420e-1","1,347001617917820e-1","1,509853885780080e-1","1,383767726101040e-1","8,908513802137190e-2","1,001824952981830e-1","9,169345123998350e-2","1,594364761726600e-1","1,260300440941680e-1","1,361978393050380e-1","9,553786859951240e-2","9,420287527836720e-2","1,009005583570390e-1","1,335834464560950e-1","1,339762379224570e-1","1,317000471658740e-1","5,265625000000000e+2","6,672785412319679e-2","5,265625000000000e+2","7,268497841881877e-2"
"4,640000000000000e+2","-1,924252362664740e-2","2,336306563715560e-1","2,233545800453520e-1","2,200467083466980e-1","2,210555183962540e-1","2,269707294354720e-1","2,232762984170190e-1","1,961163619874910e-1","2,034119078900040e-1","1,958552538839050e-1","1,822269516602660e-1","1,816437895171900e-1","1,898093569421250e-1","1,541435246591140e-1","1,466475160371390e-1","1,635651255001920e-1","1,253752944931870e-1","1,221491823968030e-1","1,190850069904390e-1","1,333557619265650e-1","1,275913968878390e-1","1,372479274510690e-1","1,243445417620160e-1","1,324711060531680e-1","1,441089138804540e-1","1,383151638577260e-1","1,206353594357330e-1","1,048950515697740e-1","1,574974140923710e-1","1,621917524712890e-1","1,698037164299570e-1","1,332481060308450e-1","1,502660314579050e-1","1,375281177763330e-1","8,825792597943701e-2","9,944673442138339e-2","9,094786052885411e-2","1,582049371352290e-1","1,247393776311720e-1","1,344258829539420e-1","9,454092818071141e-2","9,324954180952150e-2","9,971697404609341e-2","1,321325049694220e-1","1,316990340739000e-1","1,297552143586450e-1","5,281250000000000e+2","6,052277230188430e-2","5,281250000000000e+2","6,661197885088418e-2"
"4,650000000000000e+2","-1,926210702287870e-2","2,330126270020770e-1","2,228268516673700e-1","2,195711552129740e-1","2,209673302552340e-1","2,268405170521110e-1","2,227777455583320e-1","1,960495916801980e-1","2,034058033691420e-1","1,954109909281910e-1","1,809374066804130e-1","1,803402400251030e-1","1,886033905000000e-1","1,529666128413470e-1","1,457872225419100e-1","1,622218602708000e-1","1,246938355509540e-1","1,217639665443140e-1","1,178880867563050e-1","1,321593429791100e-1","1,264976407530110e-1","1,359954367139460e-1","1,235904067071370e-1","1,319730272518930e-1","1,430824296266820e-1","1,379579224997620e-1","1,199074574865070e-1","1,039710631497620e-1","1,564148475879270e-1","1,614531537725400e-1","1,693094566049020e-1","1,325238168990090e-1","1,491021903993220e-1","1,362958564272140e-1","8,738700101430840e-2","9,908272549316301e-2","9,030678897280280e-2","1,565235611164420e-1","1,231397465889650e-1","1,328606357820420e-1","9,355626355901950e-2","9,187463690691230e-2","9,886582004315971e-2","1,299365291248910e-1","1,300045708212390e-1","1,275530399887290e-1","5,296875000000000e+2","5,492750560921853e-2","5,296875000000000e+2","6,115391211879414e-2"
"4,660000000000000e+2","-1,929701138964220e-2","2,331973764449140e-1","2,227873354136390e-1","2,194615789682460e-1","2,210493660666150e-1","2,268845406033750e-1","2,229477882388700e-1","1,961839232937030e-1","2,032688749900860e-1","1,954544448999250e-1","1,800872292077340e-1","1,794180498163090e-1","1,876996936853630e-1","1,519299748371000e-1","1,446724305090360e-1","1,614650911280230e-1","1,239516180183050e-1","1,211609186185060e-1","1,172282639375840e-1","1,312809647410910e-1","1,257457298440860e-1","1,353095877409420e-1","1,230593560841420e-1","1,312194753650010e-1","1,425569804183510e-1","1,375143010369170e-1","1,200917910426210e-1","1,036297875790500e-1","1,553828829107220e-1","1,605411331879380e-1","1,683200046686040e-1","1,313843676376240e-1","1,485465495513030e-1","1,355250510401850e-1","8,686770013197589e-2","9,874564938126200e-2","8,956714454691909e-2","1,554545888214980e-1","1,216776463129060e-1","1,315721286180270e-1","9,281362947881141e-2","9,113448531785530e-2","9,770884707865000e-2","1,283698137076960e-1","1,283848929692420e-1","1,259635414989560e-1","5,312500000000000e+2","4,994096601582860e-2","5,312500000000000e+2","5,630088972014706e-2"
"4,670000000000000e+2","-1,910516338039420e-2","2,333884911260870e-1","2,229954890157440e-1","2,195451207898150e-1","2,214257626234080e-1","2,272113855825530e-1","2,232580354411380e-1","1,958991904036990e-1","2,035682201959750e-1","1,955284324129410e-1","1,792501640677420e-1","1,784047853568790e-1","1,866104709080430e-1","1,511377124380310e-1","1,436117996014330e-1","1,604465090231590e-1","1,234486337913120e-1","1,206552928855880e-1","1,169101008726260e-1","1,304336246453780e-1","1,249829812100130e-1","1,344393847723170e-1","1,222761786237310e-1","1,305902297390960e-1","1,418450551633670e-1","1,372068154130810e-1","1,192199116343050e-1","1,030946556776110e-1","1,545569047569040e-1","1,598532437518600e-1","1,677486592181940e-1","1,307873612291370e-1","1,474917367688750e-1","1,346797240866450e-1","8,577108777479981e-2","9,846286199833299e-2","8,890349644724280e-2","1,538846105016710e-1","1,203709054978170e-1","1,302479558025360e-1","9,182701632164859e-2","9,041810968867800e-2","9,690843649569821e-2","1,267113311841170e-1","1,269453831999020e-1","1,241343817649630e-1","5,328125000000000e+2","4,553206504981690e-2","5,328125000000000e+2","5,201296802137870e-2"
"4,680000000000000e+2","-1,911027684076530e-2","2,341059971640090e-1","2,231912862847760e-1","2,199421807795310e-1","2,224512839860360e-1","2,280009702895640e-1","2,240067714544240e-1","1,967048486085090e-1","2,037081943454500e-1","1,955189308718860e-1","1,786367739532530e-1","1,775832951516570e-1","1,864091080641420e-1","1,505862699396320e-1","1,431275713090530e-1","1,597495086975340e-1","1,229660195917530e-1","1,200958674720670e-1","1,168260153252500e-1","1,298504441266110e-1","1,245257264362660e-1","1,336976059295370e-1","1,216225309776750e-1","1,303335100174570e-1","1,413171904648540e-1","1,370928176100820e-1","1,187814892940850e-1","1,029203566317550e-1","1,542491817773770e-1","1,591849054113480e-1","1,674487775571950e-1","1,302526485027940e-1","1,470428879944040e-1","1,340188825883950e-1","8,535528642669491e-2","9,835502113936421e-2","8,834088928480880e-2","1,535915101328090e-1","1,193847072120250e-1","1,291823835305430e-1","9,142466088004190e-2","8,965766944002120e-2","9,629061226851320e-2","1,254940502756280e-1","1,255514700215170e-1","1,228765275530780e-1","5,343750000000000e+2","4,165021666429161e-2","5,343750000000000e+2","4,823227730371726e-2"
"4,690000000000000e+2","-1,949156536845560e-2","2,354231665475740e-1","2,244887108584000e-1","2,212232446417610e-1","2,240192557915620e-1","2,295003008897120e-1","2,253463335937640e-1","1,979002072494640e-1","2,048269220692800e-1","1,971542337379150e-1","1,784091059680450e-1","1,778672872183840e-1","1,859519845228780e-1","1,506810346262370e-1","1,430526046490010e-1","1,599377512095390e-1","1,230794978788040e-1","1,201437825594710e-1","1,176922852068700e-1","1,297146237127100e-1","1,244669266072380e-1","1,336650193678260e-1","1,216883999687270e-1","1,303236985249110e-1","1,416179258461650e-1","1,372051294221920e-1","1,193336739577650e-1","1,032858330904290e-1","1,545370540596720e-1","1,594220092555530e-1","1,675003549066610e-1","1,305403221643480e-1","1,468476718909220e-1","1,339608498877640e-1","8,556485852012630e-2","9,853297412349680e-2","8,851597747636650e-2","1,534419157380420e-1","1,192145371451990e-1","1,284176367286910e-1","9,086945992120291e-2","8,969277781044261e-2","9,610190648557770e-2","1,249166243098450e-1","1,248118788789540e-1","1,225448713640270e-1","5,359375000000000e+2","3,823604775824641e-2","5,359375000000000e+2","4,489528964641637e-2"
"4,700000000000000e+2","-1,961719303743580e-2","2,369402696787100e-1","2,255287609296860e-1","2,226451176327770e-1","2,256471782853620e-1","2,311841822555610e-1","2,271250684170400e-1","1,989858320136010e-1","2,062963105652780e-1","1,983996324213030e-1","1,783236697669700e-1","1,777549578212080e-1","1,862688438481870e-1","1,506368546200510e-1","1,428932130960970e-1","1,596716668587630e-1","1,231658922464520e-1","1,204901166328520e-1","1,184883597284020e-1","1,297565967680420e-1","1,245838293689820e-1","1,338012237556180e-1","1,217172396567170e-1","1,305042338155250e-1","1,416710752340150e-1","1,376332404203760e-1","1,191415507291030e-1","1,035413083968660e-1","1,543547739142560e-1","1,596743401248930e-1","1,679274042924770e-1","1,302870009428330e-1","1,466906110271470e-1","1,340386216167670e-1","8,573469026516030e-2","9,876142120490630e-2","8,846260293118040e-2","1,536626037484270e-1","1,188125425296050e-1","1,280902436194450e-1","9,073124775262901e-2","8,933549080119981e-2","9,588491709268840e-2","1,242087195144410e-1","1,244476858403080e-1","1,216444632102190e-1","5,375000000000000e+2","3,523034165335907e-2","5,375000000000000e+2","4,194263540707537e-2"
"4,710000000000000e+2","-1,941290583471250e-2","2,384817859448050e-1","2,265971353086800e-1","2,239668937786250e-1","2,272588894843250e-1","2,326360028024280e-1","2,284660850259380e-1","2,001899990864200e-1","2,076009439605960e-1","1,992305838935830e-1","1,783725427112910e-1","1,777477124699040e-1","1,860271305700990e-1","1,505392910566920e-1","1,427463365732920e-1","1,594467272308470e-1","1,229587087365110e-1","1,204544922435270e-1","1,187617002217510e-1","1,291964168647800e-1","1,242360792093510e-1","1,332935268192660e-1","1,213172482244490e-1","1,303515379791820e-1","1,415926717860920e-1","1,375691074048410e-1","1,192651477876710e-1","1,034390384289300e-1","1,545640124790400e-1","1,596344082244120e-1","1,676301457836470e-1","1,301282347254080e-1","1,465505448821490e-1","1,340529508297570e-1","8,544032671146160e-2","9,835577444670939e-2","8,794526653987469e-2","1,540016086268470e-1","1,184376580461560e-1","1,274918046748320e-1","9,046506945559040e-2","8,895799030547779e-2","9,569901996965261e-2","1,235748036951870e-1","1,238263661026720e-1","1,208333228424320e-1","5,390625000000000e+2","3,257989679029411e-2","5,390625000000000e+2","3,932475806074766e-2"
"4,720000000000000e+2","-1,954864040413880e-2","2,404955782748820e-1","2,285939425465790e-1","2,255832190738330e-1","2,292586588121680e-1","2,345135149756150e-1","2,305435407422920e-1","2,019739673045640e-1","2,093989553702440e-1","2,009412401986290e-1","1,785481397473690e-1","1,780022061869490e-1","1,865632646552650e-1","1,513208113445910e-1","1,432919015523870e-1","1,603326794337550e-1","1,235096364875890e-1","1,204925134766090e-1","1,189323198900350e-1","1,295410946479490e-1","1,243014615107830e-1","1,338784401291390e-1","1,217706297928140e-1","1,308354738502390e-1","1,417935911150800e-1","1,379022170581120e-1","1,197930158665800e-1","1,041040969985770e-1","1,550352310208440e-1","1,604266744098200e-1","1,682250509330860e-1","1,306371435357240e-1","1,467300663651580e-1","1,344757166197680e-1","8,588769628459430e-2","9,839541234406070e-2","8,847817808267880e-2","1,544954670794460e-1","1,183381029050260e-1","1,274744743754740e-1","9,052189756280731e-2","8,885306903126440e-2","9,561516065240539e-2","1,233756253254240e-1","1,234537268728950e-1","1,205265127105260e-1","5,406250000000000e+2","3,024005102400779e-2","5,406250000000000e+2","3,700321161978481e-2"
